F1	F2	F3	F4	time
0.000	0.000	0.000	0.000	0.008
0.000	0.000	0.000	0.000	0.019
0.000	0.000	0.000	0.000	0.022
0.000	0.000	0.000	0.000	0.030
0.000	0.000	0.000	0.000	0.033
0.000	0.000	0.000	0.000	0.041
0.000	0.000	0.000	0.000	0.050
0.000	0.000	0.000	0.000	0.056
0.000	0.000	0.000	0.000	0.063
0.000	0.000	0.000	0.000	0.066
0.000	0.000	0.000	0.000	0.074
0.000	0.000	0.000	0.000	0.083
0.000	0.000	0.000	0.000	0.086
0.000	0.000	0.000	0.000	0.097
0.000	0.000	0.000	0.000	0.100
0.000	0.000	0.000	0.000	0.108
0.000	0.000	0.000	0.000	0.117
0.000	0.000	0.000	0.000	0.120
0.000	0.000	0.000	0.000	0.128
0.000	0.000	0.000	0.000	0.131
0.000	0.000	0.000	0.000	0.142
0.000	0.000	0.000	0.000	0.145
0.000	0.000	0.000	0.000	0.154
0.000	0.000	0.000	0.000	0.160
0.000	0.000	0.000	0.000	0.166
0.000	0.000	0.000	0.000	0.172
0.000	0.000	0.000	0.000	0.178
0.000	0.000	0.000	0.000	0.185
0.000	0.000	0.000	0.000	0.194
0.000	0.000	0.000	0.000	0.197
0.000	0.000	0.000	0.000	0.205
0.000	0.000	0.000	0.000	0.211
0.000	0.000	0.000	0.000	0.217
0.000	0.000	0.000	0.000	0.226
0.000	0.000	0.000	0.000	0.232
0.000	0.000	0.000	0.000	0.238
0.000	0.000	0.000	0.000	0.244
0.000	0.000	0.000	0.000	0.250
0.000	0.000	0.000	0.000	0.259
0.000	0.000	0.000	0.000	0.263
0.000	0.000	0.000	0.000	0.273
0.000	0.000	0.000	0.000	0.276
0.000	0.000	0.000	0.000	0.284
0.000	0.000	0.000	0.000	0.287
0.000	0.000	0.000	0.000	0.295
0.000	0.000	0.000	0.000	0.304
0.000	0.000	0.000	0.000	0.310
0.000	0.000	0.000	0.000	0.316
0.000	0.000	0.000	0.000	0.322
0.000	0.000	0.000	0.000	0.328
0.000	0.000	0.000	0.000	0.337
0.000	0.000	0.000	0.000	0.341
0.000	0.000	0.000	0.000	0.348
0.000	0.000	0.000	0.000	0.354
0.000	0.000	0.000	0.000	0.361
0.000	0.000	0.000	0.000	0.369
0.000	0.000	0.000	0.000	0.375
0.000	0.000	0.000	0.000	0.381
0.000	0.000	0.000	0.000	0.385
0.000	0.000	0.000	0.000	0.395
0.000	0.000	0.000	0.000	0.401
0.000	0.000	0.000	0.000	0.405
0.000	0.000	0.000	0.000	0.415
0.000	0.000	0.000	0.000	0.419
0.000	0.000	0.000	0.000	0.426
0.000	0.000	0.000	0.000	0.435
0.000	0.000	0.000	0.000	0.438
0.000	0.000	0.000	0.000	0.446
0.000	0.000	0.000	0.000	0.450
0.000	0.000	0.000	0.000	0.460
0.000	0.000	0.000	0.000	0.463
0.000	0.000	0.000	0.000	0.471
0.000	0.000	0.000	0.000	0.480
0.000	0.000	0.000	0.000	0.483
0.000	0.000	0.000	0.000	0.491
0.000	0.000	0.000	0.000	0.497
0.000	0.000	0.000	0.000	0.506
0.000	0.000	0.000	0.000	0.513
0.000	0.000	0.000	0.000	0.516
0.000	0.000	0.000	0.000	0.524
0.000	0.000	0.000	0.000	0.528
0.000	0.000	0.000	0.000	0.538
0.000	0.000	0.000	0.000	0.547
0.000	0.000	0.000	0.000	0.550
0.000	0.000	0.000	0.000	0.558
0.000	0.000	0.000	0.000	0.561
0.000	0.000	0.000	0.000	0.569
0.000	0.000	0.000	0.000	0.578
0.000	0.000	0.000	0.000	0.584
0.000	0.000	0.000	0.000	0.591
0.000	0.000	0.000	0.000	0.594
0.000	0.000	0.000	0.000	0.602
0.000	0.000	0.000	0.000	0.606
0.000	0.000	0.000	0.000	0.616
0.000	0.000	0.000	0.000	0.622
0.000	0.000	0.000	0.000	0.628
0.000	0.000	0.000	0.000	0.635
0.000	0.000	0.000	0.000	0.641
0.000	0.000	0.000	0.000	0.647
0.000	0.000	0.000	0.000	0.656
0.000	0.000	0.000	0.000	0.659
0.000	0.000	0.000	0.000	0.670
0.000	0.000	0.000	0.000	0.673
0.000	0.000	0.000	0.000	0.681
0.000	0.000	0.000	0.000	0.690
0.000	0.000	0.000	0.000	0.693
0.000	0.000	0.000	0.000	0.701
0.000	0.000	0.000	0.000	0.704
0.000	0.000	0.000	0.000	0.713
0.000	0.000	0.000	0.000	0.722
0.000	0.000	0.000	0.000	0.725
0.000	0.000	0.000	0.000	0.734
0.000	0.000	0.000	0.000	0.737
0.000	0.000	0.000	0.000	0.745
0.000	0.000	0.000	0.000	0.751
0.000	0.000	0.000	0.000	0.760
0.000	0.000	0.000	0.000	0.766
0.000	0.000	0.000	0.000	0.772
0.000	0.000	0.000	0.000	0.778
0.000	0.000	0.000	0.000	0.784
0.000	0.000	0.000	0.000	0.790
0.000	0.000	0.000	0.000	0.800
0.000	0.000	0.000	0.000	0.803
0.000	0.000	0.000	0.000	0.812
0.000	0.000	0.000	0.000	0.815
0.000	0.000	0.000	0.000	0.823
0.000	0.000	0.000	0.000	0.832
0.000	0.000	0.000	0.000	0.835
0.000	0.000	0.000	0.000	0.844
0.000	0.000	0.000	0.000	0.850
0.000	0.000	0.000	0.000	0.856
0.000	0.000	0.000	0.000	0.865
0.000	0.000	0.000	0.000	0.868
0.000	0.000	0.000	0.000	0.876
0.000	0.000	0.000	0.000	0.882
0.000	0.000	0.000	0.000	0.891
0.000	0.000	0.000	0.000	0.897
0.000	0.000	0.000	0.000	0.903
0.000	0.000	0.000	0.000	0.909
0.000	0.000	0.000	0.000	0.915
0.000	0.000	0.000	0.000	0.922
0.000	0.000	0.000	0.000	0.928
0.000	0.000	0.000	0.000	0.934
0.000	0.000	0.000	0.000	0.943
0.000	0.000	0.000	0.000	0.946
0.000	0.000	0.000	0.000	0.954
0.000	0.000	0.000	0.000	0.960
0.000	0.000	0.000	0.000	0.966
0.000	0.000	0.000	0.000	0.975
0.000	0.000	0.000	0.000	0.981
0.000	0.000	0.000	0.000	0.987
0.000	0.000	0.000	0.000	0.993
0.000	0.000	0.000	0.000	1.000
0.000	0.000	0.000	0.000	1.009
0.000	0.000	0.000	0.000	1.012
0.000	0.000	0.000	0.000	1.020
0.000	0.000	0.000	0.000	1.026
0.000	0.000	0.000	0.000	1.032
0.000	0.000	0.000	0.000	1.041
0.000	0.000	0.000	0.000	1.044
0.000	0.000	0.000	0.000	1.052
0.000	0.000	0.000	0.000	1.059
0.000	0.000	0.000	0.000	1.065
0.000	0.000	0.000	0.000	1.069
0.000	0.000	0.000	0.000	1.077
0.000	0.000	0.000	0.000	1.086
0.000	0.000	0.000	0.000	1.090
0.000	0.000	0.000	0.000	1.098
0.000	0.000	0.000	0.000	1.102
0.000	0.000	0.000	0.000	1.110
0.000	0.000	0.000	0.000	1.120
0.000	0.000	0.000	0.000	1.123
0.000	0.000	0.000	0.000	1.131
0.000	0.000	0.000	0.000	1.135
0.000	0.000	0.000	0.000	1.145
0.000	0.000	0.000	0.000	1.151
0.000	0.000	0.000	0.000	1.157
0.000	0.000	0.000	0.000	1.163
0.000	0.000	0.000	0.000	1.169
0.000	0.000	0.000	0.000	1.178
0.000	0.000	0.000	0.000	1.185
0.000	0.000	0.000	0.000	1.188
0.000	0.000	0.000	0.000	1.196
0.000	0.000	0.000	0.000	1.202
0.000	0.000	0.000	0.000	1.211
0.000	0.000	0.000	0.000	1.214
0.000	0.000	0.000	0.000	1.222
0.000	0.000	0.000	0.000	1.229
0.000	0.000	0.000	0.000	1.235
0.000	0.000	0.000	0.000	1.241
0.000	0.000	0.000	0.000	1.247
0.000	0.000	0.000	0.000	1.256
0.000	0.000	0.000	0.000	1.263
0.000	0.000	0.000	0.000	1.266
0.000	0.000	0.000	0.000	1.274
0.000	0.000	0.000	0.000	1.280
0.000	0.000	0.000	0.000	1.286
0.000	0.000	0.000	0.000	1.295
0.000	0.000	0.000	0.000	1.301
0.000	0.000	0.000	0.000	1.307
0.000	0.000	0.000	0.000	1.313
0.000	0.000	0.000	0.000	1.319
0.000	0.000	0.000	0.000	1.329
0.000	0.000	0.000	0.000	1.332
0.000	0.000	0.000	0.000	1.341
0.000	0.000	0.000	0.000	1.344
0.000	0.000	0.000	0.000	1.352
0.000	0.000	0.000	0.000	1.361
0.000	0.000	0.000	0.000	1.364
0.000	0.000	0.000	0.000	1.372
0.000	0.000	0.000	0.000	1.378
0.000	0.000	0.000	0.000	1.385
0.000	0.000	0.000	0.000	1.391
0.000	0.000	0.000	0.000	1.397
0.000	0.000	0.000	0.000	1.407
0.000	0.000	0.000	0.000	1.410
0.000	0.000	0.000	0.000	1.419
0.000	0.000	0.000	0.000	1.422
0.000	0.000	0.000	0.000	1.430
0.000	0.000	0.000	0.000	1.439
0.000	0.000	0.000	0.000	1.442
0.000	0.000	0.000	0.000	1.450
0.000	0.000	0.000	0.000	1.456
0.000	0.000	0.000	0.000	1.462
0.000	0.000	0.000	0.000	1.472
0.000	0.000	0.000	0.000	1.475
0.000	0.000	0.000	0.000	1.483
0.000	0.000	0.000	0.000	1.489
0.000	0.000	0.000	0.000	1.495
0.000	0.000	0.000	0.000	1.504
0.000	0.000	0.000	0.000	1.507
0.000	0.000	0.000	0.000	1.516
0.000	0.000	0.000	0.000	1.522
0.000	0.000	0.000	0.000	1.528
0.000	0.000	0.000	0.000	1.534
0.000	0.000	0.000	0.000	1.540
0.000	0.000	0.000	0.000	1.550
0.000	0.000	0.000	0.000	1.553
0.000	0.000	0.000	0.000	1.561
0.000	0.000	0.000	0.000	1.567
0.000	0.000	0.000	0.000	1.573
0.000	0.000	0.000	0.000	1.582
0.000	0.000	0.000	0.000	1.585
0.000	0.000	0.000	0.000	1.594
0.000	0.000	0.000	0.000	1.598
0.000	0.000	0.000	0.000	1.606
0.000	0.000	0.000	0.000	1.616
0.000	0.000	0.000	0.000	1.619
0.000	0.000	0.000	0.000	1.627
0.000	0.000	0.000	0.000	1.630
0.000	0.000	0.000	0.000	1.639
0.000	0.000	0.000	0.000	1.648
0.000	0.000	0.000	0.000	1.651
0.000	0.000	0.000	0.000	1.659
0.000	0.000	0.000	0.000	1.665
0.000	0.000	0.000	0.000	1.672
0.000	0.000	0.000	0.000	1.681
0.000	0.000	0.000	0.000	1.685
0.000	0.000	0.000	0.000	1.692
0.000	0.000	0.000	0.000	1.695
0.000	0.000	0.000	0.000	1.706
0.000	0.000	0.000	0.000	1.709
0.000	0.000	0.000	0.000	1.717
0.000	0.000	0.000	0.000	1.726
0.000	0.000	0.000	0.000	1.729
0.000	0.000	0.000	0.000	1.737
0.000	0.000	0.000	0.000	1.743
0.000	0.000	0.000	0.000	1.750
0.000	0.000	0.000	0.000	1.759
0.000	0.000	0.000	0.000	1.763
0.000	0.000	0.000	0.000	1.770
0.000	0.000	0.000	0.000	1.773
0.000	0.000	0.000	0.000	1.781
0.000	0.000	0.000	0.000	1.790
0.000	0.000	0.000	0.000	1.794
0.000	0.000	0.000	0.000	1.804
0.000	0.000	0.000	0.000	1.807
0.000	0.000	0.000	0.000	1.815
0.000	0.000	0.000	0.000	1.822
0.000	0.000	0.000	0.000	1.828
0.000	0.000	0.000	0.000	1.837
0.000	0.000	0.000	0.000	1.841
0.000	0.000	0.000	0.000	1.848
0.000	0.000	0.000	0.000	1.851
0.000	0.000	0.000	0.000	1.859
0.000	0.000	0.000	0.000	1.868
0.000	0.000	0.000	0.000	1.872
0.000	0.000	0.000	0.000	1.882
0.000	0.000	0.000	0.000	1.885
0.000	0.000	0.000	0.000	1.894
0.000	0.000	0.000	0.000	1.900
0.000	0.000	0.000	0.000	1.906
0.000	0.000	0.000	0.000	1.915
0.000	0.000	0.000	0.000	1.919
0.000	0.000	0.000	0.000	1.926
0.000	0.000	0.000	0.000	1.935
0.000	0.000	0.000	0.000	1.938
0.000	0.000	0.000	0.000	1.946
0.000	0.000	0.000	0.000	1.950
0.000	0.000	0.000	0.000	1.960
0.000	0.000	0.000	0.000	1.966
0.000	0.000	0.000	0.000	1.972
0.000	0.000	0.000	0.000	1.978
0.000	0.000	0.000	0.000	1.984
0.000	0.000	0.000	0.000	1.990
0.000	0.000	0.000	0.000	1.994
0.000	0.000	0.000	0.000	2.004
0.000	0.000	0.000	0.000	2.013
0.000	0.000	0.000	0.000	2.016
0.000	0.000	0.000	0.000	2.024
0.000	0.000	0.000	0.000	2.028
0.000	0.000	0.000	0.000	2.035
0.000	0.000	0.000	0.000	2.044
0.000	0.000	0.000	0.000	2.050
0.000	0.000	0.000	0.000	2.056
0.000	0.000	0.000	0.000	2.062
0.000	0.000	0.000	0.000	2.068
0.000	0.000	0.000	0.000	2.078
0.000	0.000	0.000	0.000	2.081
0.000	0.000	0.000	0.000	2.090
0.000	0.000	0.000	0.000	2.093
0.000	0.000	0.000	0.000	2.101
0.000	0.000	0.000	0.000	2.110
0.000	0.000	0.000	0.000	2.113
0.000	0.000	0.000	0.000	2.122
0.000	0.000	0.000	0.000	2.125
0.000	0.000	0.000	0.000	2.134
0.000	0.000	0.000	0.000	2.143
0.000	0.000	0.000	0.000	2.146
0.000	0.000	0.000	0.000	2.154
0.000	0.000	0.000	0.000	2.160
0.000	0.000	0.000	0.000	2.166
0.000	0.000	0.000	0.000	2.172
0.000	0.000	0.000	0.000	2.181
0.000	0.000	0.000	0.000	2.187
0.000	0.000	0.000	0.000	2.193
0.000	0.000	0.000	0.000	2.200
0.000	0.000	0.000	0.000	2.203
0.000	0.000	0.000	0.000	2.211
0.000	0.000	0.000	0.000	2.222
0.000	0.000	0.000	0.000	2.225
0.000	0.000	0.000	0.000	2.233
0.000	0.000	0.000	0.000	2.239
0.000	0.000	0.000	0.000	2.245
0.000	0.000	0.000	0.000	2.254
0.000	0.000	0.000	0.000	2.260
0.000	0.000	0.000	0.000	2.266
0.000	0.000	0.000	0.000	2.272
0.000	0.000	0.000	0.000	2.279
0.000	0.000	0.000	0.000	2.288
0.000	0.000	0.000	0.000	2.291
0.000	0.000	0.000	0.000	2.299
0.000	0.000	0.000	0.000	2.305
0.000	0.000	0.000	0.000	2.311
0.000	0.000	0.000	0.000	2.317
0.000	0.000	0.000	0.000	2.323
0.000	0.000	0.000	0.000	2.332
0.000	0.000	0.000	0.000	2.335
0.000	0.000	0.000	0.000	2.344
0.000	0.000	0.000	0.000	2.348
0.000	0.000	0.000	0.000	2.356
0.000	0.000	0.000	0.000	2.364
0.000	0.000	0.000	0.000	2.370
0.000	0.000	0.000	0.000	2.376
0.000	0.000	0.000	0.000	2.382
0.000	0.000	0.000	0.000	2.388
0.000	0.000	0.000	0.000	2.398
0.000	0.000	0.000	0.000	2.401
0.000	0.000	0.000	0.000	2.409
0.000	0.000	0.000	0.000	2.415
0.000	0.000	0.000	0.000	2.422
0.000	0.000	0.000	0.000	2.431
0.000	0.000	0.000	0.000	2.435
0.000	0.000	0.000	0.000	2.442
0.000	0.000	0.000	0.000	2.445
0.000	0.000	0.000	0.000	2.454
0.000	0.000	0.000	0.000	2.460
0.000	0.000	0.000	0.000	2.466
0.000	0.000	0.000	0.000	2.475
0.000	0.000	0.000	0.000	2.478
0.000	0.000	0.000	0.000	2.486
0.000	0.000	0.000	0.000	2.492
0.000	0.000	0.000	0.000	2.501
0.000	0.000	0.000	0.000	2.507
0.000	0.000	0.000	0.000	2.513
0.000	0.000	0.000	0.000	2.519
0.000	0.000	0.000	0.000	2.525
0.000	0.000	0.000	0.000	2.532
0.000	0.000	0.000	0.000	2.541
0.000	0.000	0.000	0.000	2.544
0.000	0.000	0.000	0.000	2.552
0.000	0.000	0.000	0.000	2.558
0.000	0.000	0.000	0.000	2.564
0.000	0.000	0.000	0.000	2.573
0.000	0.000	0.000	0.000	2.576
0.000	0.000	0.000	0.000	2.587
0.000	0.000	0.000	0.000	2.591
0.000	0.000	0.000	0.000	2.598
0.000	0.000	0.000	0.000	2.607
0.000	0.000	0.000	0.000	2.610
0.000	0.000	0.000	0.000	2.618
0.000	0.000	0.000	0.000	2.622
0.000	0.000	0.000	0.000	2.632
0.000	0.000	0.000	0.000	2.635
0.000	0.000	0.000	0.000	2.643
0.000	0.000	0.000	0.000	2.650
0.000	0.000	0.000	0.000	2.656
0.000	0.000	0.000	0.000	2.662
0.000	0.000	0.000	0.000	2.666
0.000	0.000	0.000	0.000	2.676
0.000	0.000	0.000	0.000	2.685
0.000	0.000	0.000	0.000	2.688
0.000	0.000	0.000	0.000	2.696
0.000	0.000	0.000	0.000	2.700
0.000	0.000	0.000	0.000	2.707
0.000	0.000	0.000	0.000	2.716
0.000	0.000	0.000	0.000	2.722
0.000	0.000	0.000	0.000	2.728
0.000	0.000	0.000	0.000	2.732
0.000	0.000	0.000	0.000	2.742
0.000	0.000	0.000	0.000	2.748
0.000	0.000	0.000	0.000	2.754
0.000	0.000	0.000	0.000	2.763
0.000	0.000	0.000	0.000	2.766
0.000	0.000	0.000	0.000	2.774
0.000	0.000	0.000	0.000	2.778
0.000	0.000	0.000	0.000	2.785
0.000	0.000	0.000	0.000	2.794
0.000	0.000	0.000	0.000	2.800
0.000	0.000	0.000	0.000	2.806
0.000	0.000	0.000	0.000	2.810
0.000	0.000	0.000	0.000	2.820
0.000	0.000	0.000	0.000	2.826
0.000	0.000	0.000	0.000	2.832
0.000	0.000	0.000	0.000	2.838
0.000	0.000	0.000	0.000	2.844
0.000	0.000	0.000	0.000	2.851
0.000	0.000	0.000	0.000	2.861
0.000	0.000	0.000	0.000	2.864
0.000	0.000	0.000	0.000	2.872
0.000	0.000	0.000	0.000	2.875
0.000	0.000	0.000	0.000	2.884
0.000	0.000	0.000	0.000	2.892
0.000	0.000	0.000	0.000	2.895
0.000	0.000	0.000	0.000	2.906
0.000	0.000	0.000	0.000	2.909
0.000	0.000	0.000	0.000	2.917
0.000	0.000	0.000	0.000	2.926
0.000	0.000	0.000	0.000	2.929
0.000	0.000	0.000	0.000	2.937
0.000	0.000	0.000	0.000	2.940
0.000	0.000	0.000	0.000	2.951
0.000	0.000	0.000	0.000	2.954
0.000	0.000	0.000	0.000	2.962
0.000	0.000	0.000	0.000	2.969
0.000	0.000	0.000	0.000	2.975
0.000	0.000	0.000	0.000	2.981
0.000	0.000	0.000	0.000	2.987
0.000	0.000	0.000	0.000	2.994
0.000	0.000	0.000	0.000	3.003
0.000	0.000	0.000	0.000	3.006
0.000	0.000	0.000	0.000	3.015
0.000	0.000	0.000	0.000	3.018
0.000	0.000	0.000	0.000	3.026
0.000	0.000	0.000	0.000	3.035
0.000	0.000	0.000	0.000	3.041
0.000	0.000	0.000	0.000	3.047
0.000	0.000	0.000	0.000	3.053
0.000	0.000	0.000	0.000	3.059
0.000	0.000	0.000	0.000	3.068
0.000	0.000	0.000	0.000	3.071
0.000	0.000	0.000	0.000	3.082
0.000	0.000	0.000	0.000	3.085
0.000	0.000	0.000	0.000	3.094
0.000	0.000	0.000	0.000	3.097
0.000	0.000	0.000	0.000	3.106
0.000	0.000	0.000	0.000	3.112
0.000	0.000	0.000	0.000	3.118
0.000	0.000	0.000	0.000	3.125
0.000	0.000	0.000	0.000	3.131
0.000	0.000	0.000	0.000	3.137
0.000	0.000	0.000	0.000	3.147
0.000	0.000	0.000	0.000	3.150
0.000	0.000	0.000	0.000	3.158
0.000	0.000	0.000	0.000	3.164
0.000	0.000	0.000	0.000	3.170
0.000	0.000	0.000	0.000	3.179
0.000	0.000	0.000	0.000	3.182
0.000	0.000	0.000	0.000	3.190
0.000	0.000	0.000	0.000	3.196
0.000	0.000	0.000	0.000	3.203
0.000	0.000	0.000	0.000	3.212
0.000	0.000	0.000	0.000	3.215
0.000	0.000	0.000	0.000	3.223
0.000	0.000	0.000	0.000	3.229
0.000	0.000	0.000	0.000	3.235
0.000	0.000	0.000	0.000	3.241
0.000	0.000	0.000	0.000	3.250
0.000	0.000	0.000	0.000	3.256
0.000	0.000	0.000	0.000	3.262
0.000	0.000	0.000	0.000	3.268
0.000	0.000	0.000	0.000	3.274
0.000	0.000	0.000	0.000	3.281
0.000	0.000	0.000	0.000	3.290
0.000	0.000	0.000	0.000	3.293
0.000	0.000	0.000	0.000	3.301
0.000	0.000	0.000	0.000	3.307
0.000	0.000	0.000	0.000	3.313
0.000	0.000	0.000	0.000	3.324
0.000	0.000	0.000	0.000	3.327
0.000	0.000	0.000	0.000	3.335
0.000	0.000	0.000	0.000	3.341
0.000	0.000	0.000	0.000	3.347
0.000	0.000	0.000	0.000	3.357
0.000	0.000	0.000	0.000	3.360
0.000	0.000	0.000	0.000	3.368
0.000	0.000	0.000	0.000	3.371
0.000	0.000	0.000	0.000	3.382
0.000	0.000	0.000	0.000	3.388
0.000	0.000	0.000	0.000	3.394
0.000	0.000	0.000	0.000	3.400
0.000	0.000	0.000	0.000	3.404
0.000	0.000	0.000	0.000	3.414
0.000	0.000	0.000	0.000	3.417
0.000	0.000	0.000	0.000	3.425
0.000	0.000	0.000	0.000	3.435
0.000	0.000	0.000	0.000	3.438
0.000	0.000	0.000	0.000	3.446
0.000	0.000	0.000	0.000	3.449
0.000	0.000	0.000	0.000	3.457
0.000	0.000	0.000	0.000	3.466
0.000	0.000	0.000	0.000	3.472
0.000	0.000	0.000	0.000	3.478
0.000	0.000	0.000	0.000	3.482
0.000	0.000	0.000	0.000	3.492
0.000	0.000	0.000	0.000	3.498
0.000	0.000	0.000	0.000	3.504
0.000	0.000	0.000	0.000	3.513
0.000	0.000	0.000	0.000	3.516
0.000	0.000	0.000	0.000	3.524
0.000	0.000	0.000	0.000	3.533
0.000	0.000	0.000	0.000	3.536
0.000	0.000	0.000	0.000	3.544
0.000	0.000	0.000	0.000	3.550
0.000	0.000	0.000	0.000	3.556
0.000	0.000	0.000	0.000	3.560
0.000	0.000	0.000	0.000	3.570
0.000	0.000	0.000	0.000	3.576
0.000	0.000	0.000	0.000	3.582
0.000	0.000	0.000	0.000	3.589
0.000	0.000	0.000	0.000	3.593
0.000	0.000	0.000	0.000	3.601
0.000	0.000	0.000	0.000	3.609
0.000	0.000	0.000	0.000	3.613
0.000	0.000	0.000	0.000	3.623
0.000	0.000	0.000	0.000	3.626
0.000	0.000	0.000	0.000	3.634
0.000	0.000	0.000	0.000	3.641
0.000	0.000	0.000	0.000	3.645
0.000	0.000	0.000	0.000	3.655
0.000	0.000	0.000	0.000	3.658
0.000	0.000	0.000	0.000	3.666
0.000	0.000	0.000	0.000	3.675
0.000	0.000	0.000	0.000	3.678
0.000	0.000	0.000	0.000	3.686
0.000	0.000	0.000	0.000	3.692
0.000	0.000	0.000	0.000	3.698
0.000	0.000	0.000	0.000	3.704
0.000	0.000	0.000	0.000	3.713
0.000	0.000	0.000	0.000	3.719
0.000	0.000	0.000	0.000	3.725
0.000	0.000	0.000	0.000	3.732
0.000	0.000	0.000	0.000	3.735
0.000	0.000	0.000	0.000	3.744
0.000	0.000	0.000	0.000	3.753
0.000	0.000	0.000	0.000	3.756
0.000	0.000	0.000	0.000	3.764
0.000	0.000	0.000	0.000	3.770
0.000	0.000	0.000	0.000	3.776
0.000	0.000	0.000	0.000	3.785
0.000	0.000	0.000	0.000	3.791
0.000	0.000	0.000	0.000	3.797
0.000	0.000	0.000	0.000	3.803
0.000	0.000	0.000	0.000	3.810
0.000	0.000	0.000	0.000	3.819
0.000	0.000	0.000	0.000	3.822
0.000	0.000	0.000	0.000	3.830
0.000	0.000	0.000	0.000	3.836
0.000	0.000	0.000	0.000	3.842
0.000	0.000	0.000	0.000	3.851
0.000	0.000	0.000	0.000	3.854
0.000	0.000	0.000	0.000	3.862
0.000	0.000	0.000	0.000	3.868
0.000	0.000	0.000	0.000	3.875
0.000	0.000	0.000	0.000	3.881
0.000	0.000	0.000	0.000	3.888
0.000	0.000	0.000	0.000	3.897
0.000	0.000	0.000	0.000	3.900
0.000	0.000	0.000	0.000	3.908
0.000	0.000	0.000	0.000	3.911
0.000	0.000	0.000	0.000	3.922
0.000	0.000	0.000	0.000	3.928
0.000	0.000	0.000	0.000	3.932
0.000	0.000	0.000	0.000	3.942
0.000	0.000	0.000	0.000	3.945
0.000	0.000	0.000	0.000	3.953
0.000	0.000	0.000	0.000	3.962
0.000	0.000	0.000	0.000	3.966
0.000	0.000	0.000	0.000	3.973
0.000	0.000	0.000	0.000	3.979
0.000	0.000	0.000	0.000	3.985
0.000	0.000	0.000	0.000	3.994
0.000	0.000	0.000	0.000	3.997
0.000	0.000	0.000	0.000	4.008
0.000	0.000	0.000	0.000	4.011
0.000	0.000	0.000	0.000	4.019
0.000	0.000	0.000	0.000	4.022
0.000	0.000	0.000	0.000	4.031
0.000	0.000	0.000	0.000	4.040
0.000	0.000	0.000	0.000	4.044
0.000	0.000	0.000	0.000	4.051
0.000	0.000	0.000	0.000	4.057
0.000	0.000	0.000	0.000	4.063
0.000	0.000	0.000	0.000	4.072
0.000	0.000	0.000	0.000	4.075
0.000	0.000	0.000	0.000	4.083
0.000	0.000	0.000	0.000	4.089
0.000	0.000	0.000	0.000	4.098
0.000	0.000	0.000	0.000	4.104
0.000	0.000	0.000	0.000	4.110
0.000	0.000	0.000	0.000	4.116
0.000	0.000	0.000	0.000	4.122
0.000	0.000	0.000	0.000	4.129
0.000	0.000	0.000	0.000	4.137
0.000	0.000	0.000	0.000	4.141
0.000	0.000	0.000	0.000	4.151
0.000	0.000	0.000	0.000	4.154
0.000	0.000	0.000	0.000	4.162
0.000	0.000	0.000	0.000	4.169
0.000	0.000	0.000	0.000	4.175
0.000	0.000	0.000	0.000	4.181
0.000	0.000	0.000	0.000	4.185
0.000	0.000	0.000	0.000	4.195
0.000	0.000	0.000	0.000	4.198
0.000	0.000	0.000	0.000	4.206
0.000	0.000	0.000	0.000	4.216
0.000	0.000	0.000	0.000	4.219
0.000	0.000	0.000	0.000	4.227
0.000	0.000	0.000	0.000	4.231
0.000	0.000	0.000	0.000	4.241
0.000	0.000	0.000	0.000	4.247
0.000	0.000	0.000	0.000	4.253
0.000	0.000	0.000	0.000	4.259
0.000	0.000	0.000	0.000	4.265
0.000	0.000	0.000	0.000	4.271
0.000	0.000	0.000	0.000	4.281
0.000	0.000	0.000	0.000	4.284
0.000	0.000	0.000	0.000	4.292
0.000	0.000	0.000	0.000	4.298
0.000	0.000	0.000	0.000	4.304
0.000	0.000	0.000	0.000	4.313
0.000	0.000	0.000	0.000	4.316
0.000	0.000	0.000	0.000	4.325
0.000	0.000	0.000	0.000	4.331
0.000	0.000	0.000	0.000	4.337
0.000	0.000	0.000	0.000	4.343
0.000	0.000	0.000	0.000	4.349
0.000	0.000	0.000	0.000	4.359
0.000	0.000	0.000	0.000	4.362
0.000	0.000	0.000	0.000	4.370
0.000	0.000	0.000	0.000	4.376
0.000	0.000	0.000	0.000	4.382
0.000	0.000	0.000	0.000	4.391
0.000	0.000	0.000	0.000	4.394
0.000	0.000	0.000	0.000	4.403
0.000	0.000	0.000	0.000	4.409
0.000	0.000	0.000	0.000	4.415
0.000	0.000	0.000	0.000	4.425
0.000	0.000	0.000	0.000	4.428
0.000	0.000	0.000	0.000	4.436
0.000	0.000	0.000	0.000	4.442
0.000	0.000	0.000	0.000	4.451
0.000	0.000	0.000	0.000	4.457
0.000	0.000	0.000	0.000	4.463
0.000	0.000	0.000	0.000	4.469
0.000	0.000	0.000	0.000	4.475
0.000	0.000	0.000	0.000	4.482
0.000	0.000	0.000	0.000	4.485
0.000	0.000	0.000	0.000	4.496
0.000	0.000	0.000	0.000	4.502
0.000	0.000	0.000	0.000	4.508
0.000	0.000	0.000	0.000	4.514
0.000	0.000	0.000	0.000	4.520
0.000	0.000	0.000	0.000	4.526
0.000	0.000	0.000	0.000	4.535
0.000	0.000	0.000	0.000	4.541
0.000	0.000	0.000	0.000	4.547
0.000	0.000	0.000	0.000	4.553
0.000	0.000	0.000	0.000	4.560
