0
F1	F2	F3	F4	time
0.000	0.000	0.023	0.000	3.092
0.000	0.000	0.025	0.000	3.105
0.000	0.000	0.034	0.000	3.113
0.000	0.000	0.024	0.000	3.122
0.000	0.000	0.002	0.000	3.134
0.000	0.000	-0.005	0.000	3.143
0.000	0.000	-0.001	0.000	3.154
0.000	0.000	0.002	0.000	3.162
0.000	0.000	0.011	0.000	3.173
0.000	0.000	0.026	0.000	3.183
0.000	0.000	0.027	0.000	3.194
0.000	0.000	0.019	0.000	3.204
0.000	0.000	0.015	0.000	3.216
0.000	0.000	0.020	0.000	3.224
0.000	0.000	0.031	0.000	3.231
0.000	0.000	0.030	0.000	3.243
0.000	0.000	0.021	0.000	3.252
0.000	0.000	0.024	0.000	3.264
0.000	0.000	0.018	0.000	3.274
0.000	0.000	0.013	0.000	3.286
0.000	0.000	0.035	0.000	3.293
0.000	0.000	0.049	0.000	3.305
0.000	0.000	0.025	0.000	3.313
0.000	0.000	0.002	0.000	3.321
0.000	0.000	-0.004	0.000	3.334
0.000	0.000	-0.009	0.000	3.342
0.000	0.000	0.005	0.000	3.354
0.000	0.000	0.021	0.000	3.364
0.000	0.000	0.032	0.000	3.374
0.000	0.000	0.015	0.000	3.383
0.000	0.000	-0.005	0.000	3.396
0.000	0.000	-0.001	0.000	3.404
0.000	0.000	0.010	0.000	3.416
0.000	0.000	0.017	0.000	3.424
0.000	0.000	0.021	0.000	3.437
0.000	0.000	0.016	0.000	3.446
0.000	0.000	-0.004	0.000	3.453
0.000	0.000	-0.008	0.000	3.465
0.000	0.000	0.005	0.000	3.474
0.000	0.000	0.022	0.000	3.486
0.000	0.000	0.024	0.000	3.494
0.000	0.000	0.010	0.000	3.508
0.000	0.000	-0.024	0.000	3.514
0.000	0.000	-0.029	0.000	3.527
0.000	0.000	-0.008	0.000	3.535
0.000	0.000	-0.003	0.000	3.543
0.000	0.000	0.000	0.000	3.555
0.000	0.000	0.019	0.000	3.565
0.000	0.000	0.022	0.000	3.577
0.000	0.000	0.008	0.000	3.585
0.000	0.000	0.008	0.000	3.598
0.000	0.000	0.007	0.000	3.606
0.000	0.000	0.015	0.000	3.618
0.000	0.000	-0.021	0.000	3.625
0.000	0.000	-0.059	0.000	3.633
0.000	0.000	-0.036	0.000	3.647
0.000	0.000	-0.012	0.000	3.655
0.000	0.000	-0.006	0.000	3.667
0.000	0.000	0.015	0.000	3.673
0.000	0.000	0.036	0.000	3.687
0.000	0.000	0.033	0.000	3.694
0.000	0.000	0.023	0.000	3.708
0.000	0.000	0.017	0.000	3.715
0.000	0.000	0.013	0.000	3.728
0.000	0.000	0.011	0.000	3.736
0.000	0.000	0.025	0.000	3.748
0.000	0.000	0.059	0.000	3.756
0.000	0.000	0.056	0.000	3.764
0.000	0.000	0.030	0.000	3.778
0.000	0.000	0.029	0.000	3.786
0.000	0.000	0.029	0.000	3.799
0.000	0.000	0.029	0.000	3.806
0.000	0.000	0.037	0.000	3.818
0.000	0.000	0.018	0.000	3.825
0.000	0.000	-0.003	0.000	3.838
0.000	0.000	0.001	0.000	3.846
0.000	0.000	0.011	0.000	3.858
0.000	0.000	0.009	0.000	3.867
0.000	0.000	0.008	0.000	3.874
0.001	0.001	0.007	0.000	3.888
0.001	0.001	-0.001	0.000	3.895
0.002	0.002	0.002	0.000	3.907
0.002	0.002	0.003	0.000	3.917
0.002	0.002	0.004	0.000	3.927
0.002	0.002	0.013	0.000	3.936
0.002	0.002	0.019	0.000	3.950
0.002	0.002	-0.002	0.000	3.957
0.002	0.002	-0.015	0.000	3.964
0.002	0.002	-0.015	0.000	3.978
0.002	0.002	-0.016	0.000	3.985
0.002	0.002	0.008	0.000	3.998
0.002	0.002	0.032	0.000	4.007
0.002	0.002	0.023	0.000	4.020
0.002	0.002	0.009	0.000	4.026
0.002	0.002	-0.000	0.000	4.039
0.002	0.002	0.002	0.000	4.048
0.002	0.002	0.020	0.000	4.058
0.001	0.001	0.031	0.000	4.067
0.001	0.001	0.038	0.000	4.077
0.000	0.000	0.019	0.000	4.089
0.000	0.000	-0.010	0.000	4.095
0.000	0.000	-0.004	0.000	4.108
0.000	0.000	0.016	0.000	4.116
0.000	0.000	0.020	0.000	4.129
0.000	0.000	0.031	0.000	4.137
0.000	0.000	0.038	0.000	4.149
0.000	0.000	0.027	0.000	4.157
0.000	0.000	0.011	0.000	4.169
0.000	0.000	0.009	0.000	4.178
0.000	0.000	0.032	0.000	4.188
0.000	0.000	0.039	0.000	4.200
0.000	0.000	0.035	0.000	4.206
0.000	0.000	-0.007	0.000	4.218
0.000	0.000	-0.043	0.000	4.226
0.000	0.000	-0.041	0.000	4.241
0.000	0.000	-0.032	0.000	4.247
0.000	0.000	-0.010	0.000	4.262
0.000	0.000	0.004	0.000	4.267
0.000	0.000	0.013	0.000	4.280
0.000	0.000	0.002	0.000	4.288
0.000	0.000	-0.004	0.000	4.296
0.001	0.001	0.008	0.000	4.311
0.001	0.001	0.015	0.000	4.319
0.001	0.001	0.028	0.000	4.330
0.002	0.002	0.060	0.000	4.338
0.002	0.002	0.057	0.000	4.350
0.002	0.002	0.031	0.000	4.360
0.002	0.002	0.022	0.000	4.370
0.002	0.002	0.016	0.000	4.380
0.003	0.003	0.013	0.000	4.391
0.003	0.003	0.018	0.000	4.399
0.003	0.003	0.022	0.000	4.407
0.004	0.004	0.008	0.000	4.421
0.004	0.004	-0.009	0.000	4.427
0.004	0.004	0.005	0.000	4.441
0.005	0.005	0.029	0.000	4.448
0.005	0.005	0.029	0.000	4.462
0.005	0.005	0.037	0.000	4.469
0.005	0.005	0.034	0.000	4.481
0.006	0.006	0.008	0.000	4.490
0.006	0.006	-0.001	0.000	4.497
0.007	0.007	0.010	0.000	4.509
0.008	0.008	0.025	0.000	4.519
0.009	0.009	0.034	0.000	4.530
0.009	0.009	0.032	0.000	4.538
0.009	0.009	0.031	0.000	4.551
0.010	0.010	0.038	0.000	4.558
0.011	0.011	0.035	0.000	4.570
0.012	0.012	0.040	0.000	4.579
0.012	0.012	0.052	0.000	4.591
0.013	0.013	0.044	0.000	4.601
0.014	0.014	0.022	0.000	4.609
0.014	0.014	0.016	0.000	4.620
0.015	0.015	0.037	0.000	4.630
0.015	0.015	0.050	0.000	4.640
0.015	0.015	0.042	0.000	4.649
0.016	0.016	0.029	0.000	4.661
0.016	0.016	0.029	0.000	4.671
0.017	0.017	0.005	0.000	4.683
0.018	0.018	-0.011	0.000	4.691
0.018	0.018	0.011	0.000	4.702
0.018	0.018	0.018	0.000	4.710
0.018	0.018	0.013	0.000	4.720
0.018	0.018	0.019	0.000	4.731
0.018	0.018	0.038	0.000	4.739
0.018	0.018	0.051	0.000	4.751
0.018	0.018	0.059	0.000	4.760
0.019	0.019	0.056	0.000	4.771
0.019	0.019	0.054	0.000	4.781
0.019	0.019	0.069	0.000	4.794
0.019	0.019	0.079	0.000	4.802
0.019	0.019	0.085	0.000	4.809
0.019	0.019	0.097	0.000	4.820
0.019	0.019	0.088	0.000	4.829
0.020	0.020	0.075	0.000	4.841
0.020	0.020	0.082	0.000	4.849
0.020	0.020	0.087	0.000	4.862
0.020	0.020	0.090	0.000	4.871
0.020	0.020	0.068	0.000	4.883
0.021	0.021	0.046	0.000	4.890
0.021	0.021	0.048	0.000	4.899
0.021	0.021	0.065	0.000	4.911
0.022	0.022	0.084	0.000	4.919
0.022	0.022	0.096	0.000	4.933
0.022	0.022	0.104	0.000	4.939
0.023	0.023	0.093	0.000	4.951
0.023	0.023	0.078	0.000	4.960
0.023	0.023	0.084	0.000	4.972
0.023	0.023	0.096	0.000	4.981
0.024	0.024	0.104	0.000	4.994
0.024	0.024	0.109	0.000	5.001
0.025	0.025	0.096	0.000	5.014
0.025	0.025	0.104	0.000	5.021
0.026	0.026	0.149	0.000	5.031
0.027	0.027	0.178	0.000	5.042
0.027	0.027	0.189	0.000	5.052
0.028	0.028	0.195	0.000	5.064
0.028	0.028	0.175	0.000	5.072
0.028	0.028	0.179	0.000	5.083
0.029	0.029	0.205	0.000	5.091
0.029	0.029	0.214	0.000	5.104
0.030	0.030	0.236	0.000	5.111
0.030	0.030	0.249	0.000	5.125
0.030	0.030	0.242	0.000	5.133
0.030	0.030	0.238	0.000	5.140
0.031	0.031	0.243	0.000	5.152
0.031	0.031	0.230	0.000	5.162
0.031	0.031	0.214	0.000	5.173
0.032	0.032	0.235	0.000	5.183
0.032	0.032	0.265	0.000	5.193
0.032	0.032	0.269	0.000	5.203
0.032	0.032	0.262	0.000	5.214
0.032	0.032	0.259	0.000	5.224
0.032	0.032	0.248	0.000	5.234
0.032	0.032	0.241	0.000	5.242
0.033	0.033	0.245	0.000	5.252
0.033	0.033	0.296	0.000	5.263
0.033	0.033	0.344	0.000	5.271
0.033	0.033	0.351	0.000	5.283
0.033	0.033	0.364	0.000	5.291
0.033	0.033	0.380	0.000	5.304
0.032	0.032	0.382	0.000	5.314
0.032	0.032	0.359	0.000	5.324
0.032	0.032	0.328	0.000	5.333
0.033	0.033	0.325	0.000	5.344
0.033	0.033	0.331	0.000	5.354
0.033	0.033	0.334	0.000	5.362
0.033	0.033	0.353	0.000	5.376
0.033	0.033	0.381	0.000	5.382
0.033	0.033	0.383	0.000	5.395
0.033	0.033	0.376	0.000	5.402
0.034	0.034	0.387	0.000	5.415
0.034	0.034	0.403	0.000	5.423
0.034	0.034	0.421	0.000	5.437
0.034	0.034	0.416	0.000	5.443
0.034	0.034	0.405	0.000	5.453
0.034	0.034	0.406	0.000	5.465
0.035	0.035	0.415	0.000	5.472
0.035	0.035	0.445	0.000	5.485
0.036	0.036	0.472	0.000	5.493
0.036	0.036	0.449	0.000	5.505
0.036	0.036	0.418	0.000	5.514
0.037	0.037	0.430	0.000	5.526
0.037	0.037	0.446	0.000	5.533
0.037	0.037	0.449	0.000	5.545
0.037	0.037	0.442	0.000	5.554
0.037	0.037	0.438	0.000	5.562
0.037	0.037	0.443	0.000	5.576
0.037	0.037	0.455	0.000	5.582
0.037	0.037	0.470	0.000	5.595
0.037	0.037	0.488	0.000	5.603
0.038	0.038	0.507	0.000	5.617
0.038	0.038	0.504	0.000	5.625
0.038	0.038	0.485	0.000	5.636
0.038	0.038	0.481	0.000	5.645
0.038	0.038	0.487	0.000	5.656
0.038	0.038	0.475	0.000	5.666
0.039	0.039	0.451	0.000	5.673
0.039	0.039	0.443	0.000	5.685
0.039	0.039	0.447	0.000	5.693
0.038	0.038	0.449	0.000	5.705
0.038	0.038	0.458	0.000	5.713
0.038	0.038	0.456	0.000	5.726
0.038	0.038	0.439	0.000	5.734
0.039	0.039	0.436	0.000	5.747
0.039	0.039	0.442	0.000	5.756
0.039	0.039	0.454	0.000	5.763
0.039	0.039	0.437	0.000	5.775
0.039	0.039	0.394	0.000	5.783
0.038	0.038	0.383	0.000	5.795
0.038	0.038	0.400	0.000	5.803
0.038	0.038	0.411	0.000	5.817
0.038	0.038	0.418	0.000	5.824
0.038	0.038	0.414	0.000	5.839
0.038	0.038	0.396	0.000	5.846
0.038	0.038	0.392	0.000	5.853
0.037	0.037	0.406	0.000	5.866
0.037	0.037	0.415	0.000	5.874
0.037	0.037	0.412	0.000	5.886
0.037	0.037	0.378	0.000	5.893
0.037	0.037	0.365	0.000	5.906
0.037	0.037	0.372	0.000	5.916
0.037	0.037	0.377	0.000	5.927
0.037	0.037	0.412	0.000	5.935
0.037	0.037	0.419	0.000	5.948
0.037	0.037	0.391	0.000	5.955
0.037	0.037	0.389	0.000	5.968
0.037	0.037	0.404	0.000	5.976
0.037	0.037	0.405	0.000	5.984
0.037	0.037	0.414	0.000	5.996
0.037	0.037	0.404	0.000	6.005
0.037	0.037	0.381	0.000	6.016
0.037	0.037	0.399	0.000	6.026
0.037	0.037	0.418	0.000	6.037
0.037	0.037	0.415	0.000	6.046
0.037	0.037	0.420	0.000	6.058
0.037	0.037	0.408	0.000	6.065
0.037	0.037	0.384	0.000	6.078
0.037	0.037	0.384	0.000	6.086
0.037	0.037	0.393	0.000	6.094
0.037	0.037	0.398	0.000	6.106
0.037	0.037	0.386	0.000	6.116
0.037	0.037	0.370	0.000	6.130
0.037	0.037	0.367	0.000	6.137
0.037	0.037	0.374	0.000	6.150
0.037	0.037	0.410	0.000	6.157
0.037	0.037	0.442	0.000	6.169
0.037	0.037	0.421	0.000	6.176
0.037	0.037	0.417	0.000	6.188
0.036	0.036	0.446	0.000	6.197
0.036	0.036	0.456	0.000	6.207
0.037	0.037	0.463	0.000	6.218
0.037	0.037	0.475	0.000	6.227
0.040	0.040	0.491	0.000	6.238
0.042	0.042	0.510	0.000	6.247
0.045	0.045	0.513	0.000	6.259
0.047	0.047	0.523	0.000	6.266
0.050	0.050	0.554	0.000	6.278
0.053	0.053	0.558	0.000	6.288
0.053	0.053	0.544	0.000	6.296
0.057	0.057	0.535	0.000	6.308
0.063	0.063	0.530	0.000	6.317
0.069	0.069	0.534	0.000	6.327
0.074	0.074	0.537	0.000	6.338
0.079	0.079	0.514	0.000	6.349
0.083	0.083	0.484	0.000	6.357
0.086	0.086	0.481	0.000	6.370
0.086	0.086	0.487	0.000	6.377
0.089	0.089	0.507	0.000	6.389
0.091	0.091	0.503	0.000	6.399
0.092	0.092	0.477	0.000	6.405
0.092	0.092	0.460	0.000	6.420
0.092	0.092	0.457	0.000	6.427
0.091	0.091	0.472	0.000	6.439
0.091	0.091	0.481	0.000	6.449
0.090	0.090	0.487	0.000	6.460
0.090	0.090	0.491	0.000	6.468
0.088	0.088	0.485	0.000	6.480
0.086	0.086	0.481	0.000	6.489
0.083	0.083	0.487	0.000	6.500
0.081	0.081	0.491	0.000	6.508
0.079	0.079	0.485	0.000	6.516
0.077	0.077	0.481	0.000	6.528
0.075	0.075	0.495	0.000	6.538
0.075	0.075	0.504	0.000	6.549
0.075	0.075	0.510	0.000	6.558
0.075	0.075	0.513	0.000	6.570
0.076	0.076	0.491	0.000	6.578
0.076	0.076	0.461	0.000	6.591
0.077	0.077	0.450	0.000	6.599
0.078	0.078	0.435	0.000	6.610
0.080	0.080	0.433	0.000	6.619
0.081	0.081	0.488	0.000	6.629
0.081	0.081	0.524	0.000	6.639
0.085	0.085	0.522	0.000	6.648
0.092	0.092	0.537	0.000	6.661
0.105	0.105	0.547	0.000	6.668
0.116	0.116	0.537	0.000	6.681
0.125	0.125	0.523	0.000	6.690
0.132	0.132	0.505	0.000	6.701
0.137	0.137	0.494	0.000	6.709
0.141	0.141	0.487	0.000	6.721
0.141	0.141	0.483	0.000	6.731
0.146	0.146	0.496	0.000	6.738
0.151	0.151	0.496	0.000	6.751
0.156	0.156	0.489	0.000	6.757
0.162	0.162	0.468	0.000	6.772
0.169	0.169	0.446	0.000	6.779
0.176	0.176	0.456	0.000	6.792
0.184	0.184	0.479	0.000	6.798
0.190	0.190	0.494	0.000	6.811
0.190	0.190	0.503	0.000	6.820
0.196	0.196	0.517	0.000	6.828
0.203	0.203	0.526	0.000	6.841
0.210	0.210	0.532	0.000	6.848
0.216	0.216	0.543	0.000	6.860
0.221	0.221	0.543	0.000	6.868
0.229	0.229	0.534	0.000	6.881
0.238	0.238	0.537	0.000	6.889
0.238	0.238	0.547	0.000	6.903
0.250	0.250	0.561	0.000	6.912
0.264	0.264	0.562	0.000	6.923
0.279	0.279	0.563	0.000	6.930
0.292	0.292	0.571	0.000	6.938
0.303	0.303	0.593	0.000	6.952
0.316	0.316	0.607	0.000	6.961
0.328	0.328	0.616	0.000	6.971
0.342	0.342	0.645	0.000	6.979
0.342	0.342	0.664	0.000	6.993
0.359	0.359	0.660	0.000	7.000
0.379	0.379	0.666	0.000	7.013
