0
F1	F2	F3	F4	time
2.144	2.144	1.998	0.000	7.025
2.143	2.143	1.992	0.000	7.032
2.141	2.141	1.997	0.000	7.046
2.139	2.139	2.016	0.000	7.054
2.139	2.139	2.028	0.000	7.061
2.137	2.137	2.028	0.000	7.074
2.135	2.135	2.019	0.000	7.083
2.134	2.134	2.014	0.000	7.094
2.133	2.133	2.019	0.000	7.102
2.132	2.132	2.038	0.000	7.114
2.131	2.131	2.034	0.000	7.122
2.129	2.129	2.024	0.000	7.135
2.128	2.128	2.033	0.000	7.145
2.128	2.128	2.031	0.000	7.151
2.127	2.127	2.030	0.000	7.164
2.127	2.127	2.029	0.000	7.171
2.127	2.127	2.020	0.000	7.184
2.126	2.126	2.023	0.000	7.194
2.125	2.125	2.032	0.000	7.204
2.125	2.125	2.047	0.000	7.212
2.125	2.125	2.048	0.000	7.226
2.125	2.125	2.032	0.000	7.234
2.125	2.125	2.022	0.000	7.245
2.126	2.126	2.016	0.000	7.255
2.126	2.126	2.028	0.000	7.267
2.125	2.125	2.036	0.000	7.275
2.124	2.124	2.025	0.000	7.283
2.124	2.124	2.018	0.000	7.294
2.124	2.124	2.021	0.000	7.304
2.125	2.125	2.031	0.000	7.316
2.125	2.125	2.022	0.000	7.324
2.125	2.125	2.008	0.000	7.336
2.125	2.125	2.015	0.000	7.343
2.124	2.124	2.027	0.000	7.356
2.124	2.124	2.035	0.000	7.364
2.123	2.123	2.016	0.000	7.376
2.122	2.122	1.988	0.000	7.386
2.122	2.122	1.986	0.000	7.392
2.122	2.122	1.985	0.000	7.405
2.122	2.122	1.984	0.000	7.413
2.120	2.120	1.992	0.000	7.426
2.117	2.117	1.988	0.000	7.433
2.115	2.115	1.978	0.000	7.445
2.113	2.113	1.980	0.000	7.454
2.111	2.111	1.997	0.000	7.467
2.110	2.110	1.992	0.000	7.477
2.109	2.109	1.972	0.000	7.489
2.108	2.108	1.976	0.000	7.495
2.108	2.108	1.986	0.000	7.503
2.106	2.106	1.993	0.000	7.515
2.104	2.104	1.973	0.000	7.524
2.102	2.102	1.952	0.000	7.538
2.100	2.100	1.963	0.000	7.545
2.098	2.098	1.978	0.000	7.557
2.095	2.095	1.996	0.000	7.565
2.093	2.093	1.991	0.000	7.577
2.093	2.093	1.972	0.000	7.587
2.093	2.093	1.968	0.000	7.594
2.092	2.092	1.965	0.000	7.606
2.092	2.092	1.971	0.000	7.614
2.092	2.092	1.975	0.000	7.626
2.092	2.092	1.978	0.000	7.635
2.092	2.092	1.988	0.000	7.649
2.092	2.092	2.002	0.000	7.657
2.093	2.093	2.011	0.000	7.668
2.093	2.093	2.001	0.000	7.677
2.095	2.095	1.986	0.000	7.688
2.097	2.097	1.985	0.000	7.696
2.099	2.099	2.000	0.000	7.704
2.100	2.100	2.026	0.000	7.717
2.102	2.102	2.035	0.000	7.726
2.105	2.105	2.024	0.000	7.737
2.110	2.110	2.017	0.000	7.746
2.115	2.115	2.021	0.000	7.757
2.115	2.115	2.031	0.000	7.768
2.119	2.119	2.054	0.000	7.778
2.124	2.124	2.076	0.000	7.786
2.128	2.128	2.091	0.000	7.799
2.133	2.133	2.108	0.000	7.806
2.139	2.139	2.119	0.000	7.814
2.148	2.148	2.126	0.000	7.829
2.158	2.158	2.163	0.000	7.835
2.158	2.158	2.211	0.000	7.848
2.168	2.168	2.249	0.000	7.857
2.181	2.181	2.290	0.000	7.867
2.197	2.197	2.332	0.000	7.878
2.216	2.216	2.351	0.000	7.888
2.238	2.238	2.363	0.000	7.896
2.262	2.262	2.403	0.000	7.911
2.287	2.287	2.461	0.000	7.917
2.312	2.312	2.538	0.000	7.925
2.312	2.312	2.579	0.000	7.939
2.339	2.339	2.605	0.000	7.946
2.369	2.369	2.638	0.000	7.958
2.403	2.403	2.651	0.000	7.966
2.440	2.440	2.676	0.000	7.978
2.478	2.478	2.708	0.000	7.988
2.515	2.515	2.736	0.000	7.998
2.551	2.551	2.754	0.000	8.009
2.589	2.589	2.774	0.000	8.017
2.589	2.589	2.810	0.000	8.027
2.627	2.627	2.842	0.000	8.038
2.665	2.665	2.854	0.000	8.048
2.703	2.703	2.862	0.000	8.058
2.739	2.739	2.883	0.000	8.070
2.773	2.773	2.904	0.000	8.079
2.806	2.806	2.902	0.000	8.090
2.837	2.837	2.908	0.000	8.099
2.837	2.837	2.937	0.000	8.106
2.868	2.868	2.955	0.000	8.119
2.899	2.899	2.966	0.000	8.126
2.928	2.928	2.958	0.000	8.138
2.955	2.955	2.936	0.000	8.146
2.977	2.977	2.930	0.000	8.159
2.995	2.995	2.959	0.000	8.167
3.012	3.012	2.993	0.000	8.179
3.030	3.030	2.999	0.000	8.189
3.030	3.030	2.986	0.000	8.199
3.048	3.048	2.970	0.000	8.208
3.064	3.064	2.952	0.000	8.220
3.076	3.076	2.949	0.000	8.228
3.081	3.081	2.962	0.000	8.236
3.083	3.083	2.971	0.000	8.249
3.086	3.086	2.977	0.000	8.258
3.090	3.090	2.972	0.000	8.270
3.095	3.095	2.953	0.000	8.277
3.095	3.095	2.949	0.000	8.289
3.099	3.099	2.947	0.000	8.297
3.101	3.101	2.929	0.000	8.309
3.100	3.100	2.934	0.000	8.318
3.097	3.097	2.953	0.000	8.332
3.093	3.093	2.957	0.000	8.340
3.088	3.088	2.936	0.000	8.348
3.084	3.084	2.914	0.000	8.359
3.084	3.084	2.916	0.000	8.367
3.083	3.083	2.925	0.000	8.379
3.082	3.082	2.923	0.000	8.388
3.078	3.078	2.906	0.000	8.400
3.071	3.071	2.887	0.000	8.408
3.065	3.065	2.891	0.000	8.421
3.059	3.059	2.901	0.000	8.429
3.057	3.057	2.916	0.000	8.438
3.057	3.057	2.917	0.000	8.449
3.057	3.057	2.902	0.000	8.457
3.056	3.056	2.884	0.000	8.472
3.053	3.053	2.873	0.000	8.478
3.048	3.048	2.874	0.000	8.492
3.043	3.043	2.866	0.000	8.498
3.039	3.039	2.870	0.000	8.510
3.036	3.036	2.880	0.000	8.521
3.034	3.034	2.902	0.000	8.531
3.033	3.033	2.917	0.000	8.540
3.033	3.033	2.878	0.000	8.548
3.031	3.031	2.861	0.000	8.560
3.028	3.028	2.898	0.000	8.568
3.026	3.026	2.922	0.000	8.580
3.025	3.025	2.929	0.000	8.589
3.027	3.027	2.926	0.000	8.600
3.028	3.028	2.916	0.000	8.610
3.030	3.030	2.909	0.000	8.622
3.030	3.030	2.913	0.000	8.630
3.031	3.031	2.924	0.000	8.642
3.030	3.030	2.930	0.000	8.650
3.029	3.029	2.918	0.000	8.658
3.028	3.028	2.911	0.000	8.671
3.028	3.028	2.922	0.000	8.679
3.031	3.031	2.946	0.000	8.693
3.035	3.035	2.960	0.000	8.700
3.039	3.039	2.946	0.000	8.712
3.039	3.039	2.920	0.000	8.720
3.042	3.042	2.896	0.000	8.732
3.042	3.042	2.889	0.000	8.740
3.041	3.041	2.916	0.000	8.752
3.042	3.042	2.925	0.000	8.761
3.045	3.045	2.915	0.000	8.770
3.049	3.049	2.917	0.000	8.781
3.051	3.051	2.910	0.000	8.790
3.050	3.050	2.881	0.000	8.802
3.050	3.050	2.855	0.000	8.812
3.048	3.048	2.854	0.000	8.823
3.045	3.045	2.862	0.000	8.830
3.045	3.045	2.875	0.000	8.845
3.046	3.046	2.883	0.000	8.851
3.046	3.046	2.880	0.000	8.864
3.045	3.045	2.870	0.000	8.871
3.042	3.042	2.864	0.000	8.881
3.042	3.042	2.868	0.000	8.891
3.038	3.038	2.887	0.000	8.900
3.034	3.034	2.899	0.000	8.912
3.031	3.031	2.882	0.000	8.922
3.029	3.029	2.856	0.000	8.933
3.026	3.026	2.847	0.000	8.942
3.024	3.024	2.865	0.000	8.954
3.022	3.022	2.893	0.000	8.961
3.018	3.018	2.886	0.000	8.970
3.018	3.018	2.858	0.000	8.982
3.015	3.015	2.840	0.000	8.991
3.013	3.013	2.845	0.000	9.004
3.010	3.010	2.872	0.000	9.012
3.008	3.008	2.889	0.000	9.025
3.008	3.008	2.892	0.000	9.033
3.008	3.008	2.910	0.000	9.043
3.008	3.008	2.922	0.000	9.051
3.010	3.010	2.921	0.000	9.063
3.010	3.010	2.913	0.000	9.071
3.012	3.012	2.907	0.000	9.080
3.015	3.015	2.912	0.000	9.095
3.018	3.018	2.939	0.000	9.101
3.022	3.022	2.972	0.000	9.113
3.026	3.026	2.994	0.000	9.121
3.032	3.032	3.015	0.000	9.133
3.041	3.041	3.013	0.000	9.141
3.041	3.041	2.996	0.000	9.154
3.050	3.050	3.017	0.000	9.162
3.060	3.060	3.062	0.000	9.175
3.070	3.070	3.067	0.000	9.182
3.079	3.079	3.070	0.000	9.191
3.091	3.091	3.089	0.000	9.202
3.105	3.105	3.100	0.000	9.211
3.121	3.121	3.124	0.000	9.226
3.137	3.137	3.147	0.000	9.233
3.137	3.137	3.162	0.000	9.245
3.151	3.151	3.187	0.000	9.253
3.166	3.166	3.211	0.000	9.264
3.182	3.182	3.235	0.000	9.273
3.201	3.201	3.266	0.000	9.286
3.222	3.222	3.286	0.000	9.294
3.241	3.241	3.291	0.000	9.302
3.260	3.260	3.302	0.000	9.314
3.279	3.279	3.325	0.000	9.322
3.279	3.279	3.348	0.000	9.335
3.299	3.299	3.339	0.000	9.342
3.320	3.320	3.332	0.000	9.354
3.341	3.341	3.353	0.000	9.364
3.362	3.362	3.374	0.000	9.375
3.384	3.384	3.395	0.000	9.385
3.404	3.404	3.401	0.000	9.391
3.424	3.424	3.388	0.000	9.404
3.424	3.424	3.405	0.000	9.412
3.442	3.442	3.471	0.000	9.425
3.460	3.460	3.506	0.000	9.433
3.479	3.479	3.496	0.000	9.446
3.497	3.497	3.481	0.000	9.453
3.513	3.513	3.448	0.000	9.465
3.527	3.527	3.434	0.000	9.473
3.538	3.538	3.458	0.000	9.485
3.549	3.549	3.481	0.000	9.494
3.549	3.549	3.480	0.000	9.502
3.560	3.560	3.455	0.000	9.515
3.570	3.570	3.407	0.000	9.523
3.577	3.577	3.368	0.000	9.536
3.579	3.579	3.359	0.000	9.543
3.579	3.579	3.354	0.000	9.556
3.576	3.576	3.342	0.000	9.566
3.572	3.572	3.327	0.000	9.576
3.568	3.568	3.317	0.000	9.584
3.568	3.568	3.310	0.000	9.592
3.562	3.562	3.306	0.000	9.604
3.555	3.555	3.288	0.000	9.614
3.545	3.545	3.260	0.000	9.625
3.534	3.534	3.250	0.000	9.635
3.521	3.521	3.252	0.000	9.645
3.508	3.508	3.253	0.000	9.655
3.495	3.495	3.253	0.000	9.665
3.495	3.495	3.246	0.000	9.676
3.483	3.483	3.241	0.000	9.688
3.472	3.472	3.246	0.000	9.695
3.459	3.459	3.249	0.000	9.709
3.445	3.445	3.243	0.000	9.715
3.433	3.433	3.239	0.000	9.723
3.424	3.424	3.245	0.000	9.735
3.418	3.418	3.256	0.000	9.745
3.413	3.413	3.248	0.000	9.757
3.413	3.413	3.242	0.000	9.764
3.409	3.409	3.231	0.000	9.777
3.403	3.403	3.215	0.000	9.785
3.398	3.398	3.221	0.000	9.798
3.396	3.396	3.225	0.000	9.805
3.394	3.394	3.252	0.000	9.813
3.394	3.394	3.269	0.000	9.827
3.392	3.392	3.240	0.000	9.834
3.390	3.390	3.213	0.000	9.847
3.390	3.390	3.196	0.000	9.855
3.387	3.387	3.201	0.000	9.868
3.383	3.383	3.236	0.000	9.875
3.381	3.381	3.235	0.000	9.887
3.380	3.380	3.210	0.000	9.895
3.379	3.379	3.194	0.000	9.907
3.378	3.378	3.184	0.000	9.915
3.376	3.376	3.185	0.000	9.925
3.376	3.376	3.202	0.000	9.937
3.373	3.373	3.213	0.000	9.944
3.370	3.370	3.204	0.000	9.958
3.367	3.367	3.182	0.000	9.965
3.365	3.365	3.160	0.000	9.977
3.362	3.362	3.154	0.000	9.985
3.359	3.359	3.158	0.000	9.999
3.353	3.353	3.153	0.000	10.006
3.347	3.347	3.149	0.000	10.019
3.347	3.347	3.147	0.000	10.027
3.341	3.341	3.146	0.000	10.036
3.335	3.335	3.129	0.000	10.047
3.329	3.329	3.102	0.000	10.055
3.324	3.324	3.108	0.000	10.067
3.318	3.318	3.121	0.000	10.076
3.310	3.310	3.121	0.000	10.088
3.301	3.301	3.121	0.000	10.098
3.293	3.293	3.089	0.000	10.108
3.293	3.293	3.052	0.000	10.118
3.285	3.285	3.053	0.000	10.130
3.278	3.278	3.069	0.000	10.139
3.271	3.271	3.080	0.000	10.147
3.264	3.264	3.078	0.000	10.158
3.255	3.255	3.078	0.000	10.167
3.249	3.249	3.077	0.000	10.179
3.245	3.245	3.085	0.000	10.186
3.245	3.245	3.098	0.000	10.199
3.240	3.240	3.090	0.000	10.206
3.236	3.236	3.069	0.000	10.219
3.232	3.232	3.063	0.000	10.227
3.226	3.226	3.052	0.000	10.239
3.222	3.222	3.012	0.000	10.248
3.217	3.217	2.987	0.000	10.255
3.210	3.210	2.971	0.000	10.267
3.201	3.201	2.952	0.000	10.277
3.201	3.201	2.933	0.000	10.288
3.191	3.191	2.904	0.000	10.298
3.180	3.180	2.885	0.000	10.309
3.169	3.169	2.866	0.000	10.319
3.157	3.157	2.829	0.000	10.329
3.143	3.143	2.773	0.000	10.337
3.126	3.126	2.713	0.000	10.346
3.105	3.105	2.667	0.000	10.359
3.081	3.081	2.597	0.000	10.368
3.081	3.081	2.496	0.000	10.378
3.051	3.051	2.415	0.000	10.388
3.016	3.016	2.332	0.000	10.399
2.976	2.976	2.206	0.000	10.407
2.929	2.929	2.069	0.000	10.421
2.874	2.874	1.925	0.000	10.430
2.811	2.811	1.768	0.000	10.442
2.738	2.738	1.636	0.000	10.448
2.738	2.738	1.528	0.000	10.456
2.656	2.656	1.434	0.000	10.469
2.564	2.564	1.350	0.000	10.477
2.466	2.466	1.264	0.000	10.489
2.361	2.361	1.169	0.000	10.498
2.253	2.253	1.076	0.000	10.512
2.143	2.143	1.000	0.000	10.518
2.029	2.029	0.912	0.000	10.532
1.912	1.912	0.831	0.000	10.538
1.912	1.912	0.788	0.000	10.546
1.793	1.793	0.744	0.000	10.559
1.674	1.674	0.724	0.000	10.567
1.558	1.558	0.711	0.000	10.579
1.445	1.445	0.679	0.000	10.588
1.337	1.337	0.666	0.000	10.600
1.237	1.237	0.674	0.000	10.610
1.146	1.146	0.671	0.000	10.620
1.066	1.066	0.653	0.000	10.629
1.066	1.066	0.634	0.000	10.640
0.996	0.996	0.621	0.000	10.649
0.937	0.937	0.621	0.000	10.661
0.885	0.885	0.629	0.000	10.670
0.839	0.839	0.634	0.000	10.677
0.797	0.797	0.630	0.000	10.689
0.759	0.759	0.619	0.000	10.698
0.728	0.728	0.611	0.000	10.710
0.728	0.728	0.607	0.000	10.718
0.702	0.702	0.612	0.000	10.731
0.682	0.682	0.599	0.000	10.739
0.666	0.666	0.567	0.000	10.751
0.654	0.654	0.562	0.000	10.760
0.645	0.645	0.576	0.000	10.769
0.637	0.637	0.584	0.000	10.779
0.631	0.631	0.573	0.000	10.788
0.625	0.625	0.558	0.000	10.802
0.625	0.625	0.565	0.000	10.809
0.620	0.620	0.577	0.000	10.823
0.616	0.616	0.585	0.000	10.829
0.612	0.612	0.566	0.000	10.841
0.609	0.609	0.554	0.000	10.850
0.606	0.606	0.554	0.000	10.862
0.605	0.605	0.546	0.000	10.872
0.603	0.603	0.549	0.000	10.878
0.603	0.603	0.543	0.000	10.892
0.603	0.603	0.531	0.000	10.898
0.602	0.602	0.531	0.000	10.911
0.601	0.601	0.540	0.000	10.919
0.600	0.600	0.553	0.000	10.931
0.599	0.599	0.553	0.000	10.941
0.598	0.598	0.546	0.000	10.952
0.598	0.598	0.549	0.000	10.962
0.597	0.597	0.551	0.000	10.974
0.597	0.597	0.568	0.000	10.980
0.596	0.596	0.571	0.000	10.990
0.595	0.595	0.557	0.000	11.000
0.594	0.594	0.572	0.000	11.009
0.593	0.593	0.606	0.000	11.022
0.593	0.593	0.603	0.000	11.030
0.592	0.592	0.586	0.000	11.042
0.592	0.592	0.591	0.000	11.051
0.593	0.593	0.610	0.000	11.063
0.593	0.593	0.638	0.000	11.071
0.595	0.595	0.616	0.000	11.083
0.597	0.597	0.586	0.000	11.091
0.601	0.601	0.598	0.000	11.101
0.605	0.605	0.631	0.000	11.112
0.611	0.611	0.684	0.000	11.120
0.618	0.618	0.750	0.000	11.132
0.628	0.628	0.792	0.000	11.140
0.642	0.642	0.835	0.000	11.154
0.642	0.642	0.895	0.000	11.162
0.662	0.662	0.989	0.000	11.175
0.688	0.688	1.130	0.000	11.183
0.720	0.720	1.261	0.000	11.191
0.760	0.760	1.384	0.000	11.202
0.808	0.808	1.504	0.000	11.212
0.865	0.865	1.636	0.000	11.222
0.932	0.932	1.769	0.000	11.231
0.932	0.932	1.862	0.000	11.244
1.009	1.009	1.938	0.000	11.251
1.094	1.094	2.043	0.000	11.265
1.184	1.184	2.150	0.000	11.271
1.280	1.280	2.251	0.000	11.284
1.381	1.381	2.347	0.000	11.293
1.487	1.487	2.409	0.000	11.300
1.598	1.598	2.440	0.000	11.312
1.711	1.711	2.493	0.000	11.321
1.711	1.711	2.574	0.000	11.333
1.824	1.824	2.659	0.000	11.341
1.933	1.933	2.745	0.000	11.353
2.040	2.040	2.808	0.000	11.361
2.147	2.147	2.824	0.000	11.376
2.253	2.253	2.843	0.000	11.384
2.356	2.356	2.871	0.000	11.396
2.450	2.450	2.888	0.000	11.403
2.535	2.535	2.916	0.000	11.411
2.535	2.535	2.958	0.000	11.423
2.610	2.610	2.992	0.000	11.431
2.679	2.679	3.006	0.000	11.443
2.744	2.744	2.983	0.000	11.451
2.804	2.804	2.968	0.000	11.464
2.858	2.858	2.999	0.000	11.474
2.907	2.907	3.035	0.000	11.485
2.949	2.949	3.058	0.000	11.494
2.949	2.949	3.048	0.000	11.500
2.988	2.988	3.018	0.000	11.515
3.024	3.024	2.999	0.000	11.521
3.055	3.055	3.011	0.000	11.534
3.081	3.081	3.050	0.000	11.541
3.101	3.101	3.084	0.000	11.555
3.117	3.117	3.065	0.000	11.563
3.130	3.130	3.045	0.000	11.575
3.141	3.141	3.040	0.000	11.582
3.141	3.141	3.037	0.000	11.594
3.151	3.151	3.051	0.000	11.603
3.157	3.157	3.036	0.000	11.616
3.161	3.161	3.002	0.000	11.623
3.162	3.162	2.997	0.000	11.632
3.162	3.162	2.993	0.000	11.643
3.162	3.162	2.991	0.000	11.652
3.161	3.161	2.997	0.000	11.666
3.161	3.161	3.002	0.000	11.672
3.161	3.161	3.004	0.000	11.685
3.159	3.159	2.998	0.000	11.695
3.156	3.156	2.994	0.000	11.706
3.151	3.151	2.991	0.000	11.714
3.146	3.146	2.982	0.000	11.722
3.142	3.142	2.984	0.000	11.736
3.139	3.139	2.985	0.000	11.744
3.137	3.137	2.977	0.000	11.757
3.137	3.137	2.973	0.000	11.764
3.132	3.132	2.938	0.000	11.777
3.125	3.125	2.907	0.000	11.783
3.119	3.119	2.912	0.000	11.797
3.115	3.115	2.923	0.000	11.804
3.109	3.109	2.930	0.000	11.818
3.104	3.104	2.934	0.000	11.824
3.098	3.098	2.913	0.000	11.832
3.092	3.092	2.899	0.000	11.845
3.092	3.092	2.899	0.000	11.854
3.086	3.086	2.898	0.000	11.867
3.079	3.079	2.930	0.000	11.874
3.073	3.073	2.951	0.000	11.885
3.067	3.067	2.932	0.000	11.896
3.062	3.062	2.911	0.000	11.908
3.058	3.058	2.906	0.000	11.915
3.054	3.054	2.903	0.000	11.927
3.051	3.051	2.893	0.000	11.935
3.051	3.051	2.887	0.000	11.945
3.046	3.046	2.891	0.000	11.956
3.041	3.041	2.893	0.000	11.964
3.038	3.038	2.895	0.000	11.977
3.036	3.036	2.880	0.000	11.984
3.033	3.033	2.862	0.000	11.997
3.030	3.030	2.818	0.000	12.004
3.025	3.025	2.799	0.000	12.016
3.025	3.025	2.834	0.000	12.025
3.019	3.019	2.857	0.000	12.037
3.014	3.014	2.856	0.000	12.047
3.010	3.010	2.839	0.000	12.054
3.007	3.007	2.828	0.000	12.067
3.002	3.002	2.813	0.000	12.075
2.997	2.997	2.811	0.000	12.087
2.990	2.990	2.794	0.000	12.095
2.982	2.982	2.783	0.000	12.107
2.982	2.982	2.800	0.000	12.116
2.974	2.974	2.795	0.000	12.129
2.967	2.967	2.784	0.000	12.137
2.961	2.961	2.768	0.000	12.144
2.955	2.955	2.751	0.000	12.156
2.947	2.947	2.747	0.000	12.164
2.937	2.937	2.769	0.000	12.177
2.929	2.929	2.783	0.000	12.186
2.924	2.924	2.768	0.000	12.199
2.924	2.924	2.750	0.000	12.205
2.918	2.918	2.739	0.000	12.218
2.914	2.914	2.748	0.000	12.227
2.909	2.909	2.786	0.000	12.238
2.902	2.902	2.802	0.000	12.246
2.896	2.896	2.788	0.000	12.254
2.894	2.894	2.779	0.000	12.266
2.893	2.893	2.774	0.000	12.275
2.893	2.893	2.778	0.000	12.287
2.892	2.892	2.797	0.000	12.295
2.890	2.890	2.817	0.000	12.309
2.889	2.889	2.838	0.000	12.317
2.890	2.890	2.868	0.000	12.328
2.890	2.890	2.887	0.000	12.338
2.892	2.892	2.882	0.000	12.348
2.897	2.897	2.856	0.000	12.356
2.904	2.904	2.831	0.000	12.366
2.904	2.904	2.822	0.000	12.378
2.909	2.909	2.833	0.000	12.387
2.913	2.913	2.865	0.000	12.399
2.916	2.916	2.860	0.000	12.406
2.922	2.922	2.834	0.000	12.418
2.929	2.929	2.816	0.000	12.427
2.937	2.937	2.813	0.000	12.439
2.942	2.942	2.844	0.000	12.447
2.945	2.945	2.847	0.000	12.459
2.945	2.945	2.817	0.000	12.467
2.948	2.948	2.806	0.000	12.476
2.950	2.950	2.807	0.000	12.488
2.952	2.952	2.815	0.000	12.496
2.954	2.954	2.821	0.000	12.508
2.954	2.954	2.816	0.000	12.516
2.954	2.954	2.830	0.000	12.529
2.953	2.953	2.838	0.000	12.537
2.953	2.953	2.843	0.000	12.549
2.952	2.952	2.839	0.000	12.560
2.951	2.951	2.820	0.000	12.567
2.950	2.950	2.832	0.000	12.577
2.950	2.950	2.855	0.000	12.588
2.951	2.951	2.871	0.000	12.598
2.953	2.953	2.864	0.000	12.608
2.954	2.954	2.852	0.000	12.619
2.954	2.954	2.836	0.000	12.628
2.954	2.954	2.842	0.000	12.640
2.955	2.955	2.878	0.000	12.648
2.956	2.956	2.893	0.000	12.661
2.960	2.960	2.887	0.000	12.668
2.964	2.964	2.883	0.000	12.676
2.968	2.968	2.888	0.000	12.688
2.972	2.972	2.900	0.000	12.697
2.978	2.978	2.931	0.000	12.709
2.984	2.984	2.927	0.000	12.719
2.984	2.984	2.908	0.000	12.731
2.990	2.990	2.921	0.000	12.740
2.996	2.996	2.928	0.000	12.750
3.003	3.003	2.949	0.000	12.758
3.008	3.008	2.963	0.000	12.771
3.014	3.014	2.972	0.000	12.780
3.021	3.021	2.993	0.000	12.789
3.028	3.028	3.007	0.000	12.801
3.028	3.028	3.008	0.000	12.808
3.037	3.037	3.000	0.000	12.820
3.045	3.045	3.020	0.000	12.828
3.054	3.054	3.048	0.000	12.840
3.064	3.064	3.066	0.000	12.848
3.073	3.073	3.094	0.000	12.860
3.084	3.084	3.112	0.000	12.870
3.096	3.096	3.099	0.000	12.881
3.110	3.110	3.083	0.000	12.891
3.110	3.110	3.080	0.000	12.897
3.125	3.125	3.103	0.000	12.911
3.138	3.138	3.150	0.000	12.918
3.149	3.149	3.163	0.000	12.930
3.160	3.160	3.140	0.000	12.939
3.172	3.172	3.125	0.000	12.952
3.185	3.185	3.131	0.000	12.960
3.198	3.198	3.136	0.000	12.971
3.206	3.206	3.114	0.000	12.981
3.206	3.206	3.092	0.000	12.989
3.212	3.212	3.095	0.000	13.002
3.219	3.219	3.088	0.000	13.009
3.226	3.226	3.084	0.000	13.022
3.233	3.233	3.105	0.000	13.029
3.236	3.236	3.119	0.000	13.042
3.237	3.237	3.128	0.000	13.049
3.238	3.238	3.125	0.000	13.061
3.238	3.238	3.107	0.000	13.070
3.238	3.238	3.104	0.000	13.083
3.237	3.237	3.102	0.000	13.091
3.235	3.235	3.093	0.000	13.098
3.233	3.233	3.095	0.000	13.110
3.233	3.233	3.104	0.000	13.119
3.236	3.236	3.110	0.000	13.131
3.236	3.236	3.090	0.000	13.139
3.232	3.232	3.061	0.000	13.152
3.232	3.232	3.066	0.000	13.160
3.228	3.228	3.102	0.000	13.171
3.225	3.225	3.141	0.000	13.181
3.226	3.226	3.142	0.000	13.192
3.229	3.229	3.110	0.000	13.200
3.231	3.231	3.082	0.000	13.209
3.232	3.232	3.080	0.000	13.221
3.230	3.230	3.103	0.000	13.229
3.230	3.230	3.125	0.000	13.242
3.230	3.230	3.132	0.000	13.249
3.233	3.233	3.120	0.000	13.262
3.237	3.237	3.104	0.000	13.270
3.240	3.240	3.086	0.000	13.282
3.242	3.242	3.090	0.000	13.290
3.242	3.242	3.085	0.000	13.304
3.241	3.241	3.074	0.000	13.311
3.241	3.241	3.051	0.000	13.321
3.241	3.241	3.028	0.000	13.333
3.239	3.239	3.053	0.000	13.340
3.238	3.238	3.061	0.000	13.352
3.237	3.237	3.059	0.000	13.361
3.237	3.237	3.065	0.000	13.375
3.237	3.237	3.069	0.000	13.381
3.235	3.235	3.063	0.000	13.395
3.230	3.230	3.060	0.000	13.403
3.225	3.225	3.042	0.000	13.415
3.225	3.225	3.022	0.000	13.421
3.220	3.220	3.017	0.000	13.430
3.216	3.216	3.030	0.000	13.443
3.214	3.214	3.055	0.000	13.451
3.211	3.211	3.047	0.000	13.463
3.206	3.206	3.025	0.000	13.471
3.202	3.202	3.011	0.000	13.485
3.198	3.198	3.019	0.000	13.491
3.194	3.194	3.039	0.000	13.504
3.194	3.194	3.053	0.000	13.514
3.191	3.191	3.045	0.000	13.520
3.187	3.187	3.040	0.000	13.532
3.184	3.184	3.061	0.000	13.541
3.183	3.183	3.067	0.000	13.553
3.181	3.181	3.070	0.000	13.563
3.178	3.178	3.072	0.000	13.574
3.175	3.175	3.057	0.000	13.581
3.175	3.175	3.048	0.000	13.593
3.173	3.173	3.050	0.000	13.602
3.172	3.172	3.051	0.000	13.614
3.173	3.173	3.044	0.000	13.622
3.175	3.175	3.040	0.000	13.630
3.175	3.175	3.037	0.000	13.643
3.174	3.174	3.027	0.000	13.651
3.171	3.171	3.028	0.000	13.666
3.168	3.168	3.046	0.000	13.673
3.168	3.168	3.032	0.000	13.685
3.166	3.166	3.000	0.000	13.692
3.165	3.165	2.995	0.000	13.704
3.165	3.165	3.000	0.000	13.713
3.165	3.165	3.003	0.000	13.725
3.163	3.163	2.997	0.000	13.735
3.160	3.160	2.978	0.000	13.741
3.156	3.156	2.973	0.000	13.755
3.152	3.152	2.978	0.000	13.763
3.152	3.152	2.989	0.000	13.774
3.149	3.149	3.004	0.000	13.783
3.147	3.147	2.998	0.000	13.795
3.144	3.144	2.970	0.000	13.803
3.139	3.139	2.960	0.000	13.817
3.135	3.135	2.962	0.000	13.825
3.130	3.130	2.971	0.000	13.835
3.127	3.127	2.985	0.000	13.844
3.127	3.127	2.977	0.000	13.852
3.125	3.125	2.973	0.000	13.864
3.124	3.124	2.978	0.000	13.872
3.121	3.121	2.957	0.000	13.886
3.118	3.118	2.919	0.000	13.893
3.112	3.112	2.912	0.000	13.904
3.105	3.105	2.923	0.000	13.914
3.100	3.100	2.930	0.000	13.925
3.096	3.096	2.918	0.000	13.934
3.096	3.096	2.903	0.000	13.943
3.091	3.091	2.893	0.000	13.954
3.087	3.087	2.878	0.000	13.962
3.080	3.080	2.877	0.000	13.975
3.072	3.072	2.893	0.000	13.985
3.064	3.064	2.894	0.000	13.995
3.057	3.057	2.879	0.000	14.005
3.051	3.051	2.862	0.000	14.017
3.044	3.044	2.851	0.000	14.026
3.044	3.044	2.843	0.000	14.032
